File Name,User,License,License Link,Usage
horse-eating-hay.wav,kscanlon,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
"Horse harness_1(metal, cling, jingle).WAV",o_ciz,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
riding horse foley,caquet,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
2 horse carriage.wav,leo153,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
SlowFX_Horse_Gallop.wav,Lydmakeren,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
horse_arches.wav,giddykipper,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Horse Snort,iainmccurdy,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Horse Graze 2,DrinkingWindGames,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Horse Graze 1,DrinkingWindGames,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Horse Sniffing 4416.wav,crattray1997,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Horse Eating 4416.wav,crattray1997,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Horse Carriage Through Edfu Egypt,RTB45,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
horse plowing,bruno.auzet,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
S01-07_Classic horse whinny.wav,craigsmith,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Horse Galloping Slow Down and Startup SFX_1.wav,Twigy233,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Horse Steps1.wav,gbnelso,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
LMAO 4 bursts,Mafon2,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
voice15.wav,vumseplutten1709,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Crowd laugh.wav,deleted_user_2104797,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Airport waiting room.wav,BonnyOrbit,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Station central hall 3.WAV,Sandermotions,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Station central hall 2.WAV,Sandermotions,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Station central hall 1.WAV,Sandermotions,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Crowd awkward laughter.wav,deleted_user_2104797,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Neighbour_Party.wav,AlienXXX,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Crowd laughing and clapping inside a bar in Chile (Valparaiso),felix.blume,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
"village crowd active under mango trees talking laughing boisterous women Putti, Uganda, Africa 2016.wav",kyles,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
"People, Crowd Talking Chatting",FreeToUseSounds,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Medieval City - SAMPLE.wav,OGsoundFX,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
People Talking 01,iameligator,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Restaurant Courzand 01.wav,LG,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
crowd_laugh_1.wav,avajoliec,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
laugh and cheer.wav,theplax,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
"walla, ext, russian, boys, laughing, joking, chatting.wav",golovlev.sound,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
walk thru east village 2.wav,overmedium,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
walk thru east village 3.wav,overmedium,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Approx 800 Laugh 1.wav,lonemonk,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
small crowd laughing and clapping.wav,Tomlija,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Ringtone: AT&T model #210 desk phone,knufds,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Ringtone: GVC desk phone,knufds,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Ringtone: Kitchen phone (take 2),knufds,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Ringtone: Kitchen phone (take 1),knufds,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
ringtone4-freesound.wav,Thoribass,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Cell Ringtone,fennelliott,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Nokia Ringtone with Vibration,izalew,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
FX LuMu cellphone ringtone Huawei Y6 fx phone funny old brrr.wav,LudwigMueller,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
FX LuMu cellphone ringtone Huawei Y6 fx old phone.wav,LudwigMueller,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
R.P.2.wav,djfroyd,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
R.P.1.wav,djfroyd,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Phone Ringtone,jhyland,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
ring24.wav,strangehorizon,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
attention.wav,theplax,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
continental.wav,theplax,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
low.wav,theplax,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
classic.wav,theplax,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
ring ring.wav,theplax,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Ringtone: Startac Alert.wav,knufds,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
RingtoneGeneral01.wav,aj_heels,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
RingtoneFamily.wav,aj_heels,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
RingtoneGeneral02.wav,aj_heels,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Flood Water,EilasSFX,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Simple Tone,EilasSFX,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Fable,EilasSFX,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Bold (ringtone),EilasSFX,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Bumblebee,EilasSFX,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
mobile phone ringtone.aif,7by7,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Pink noise 10m30s.wav,vrlmrtnz,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
independent pink noise 3d.wav,NoiseCollector,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
independent pink noise bw7k.wav,NoiseCollector,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
independent pink noise delay.wav,NoiseCollector,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
independent pink noise flange.wav,NoiseCollector,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
independent pink noise quant.wav,NoiseCollector,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
independent pink noise ringa.wav,NoiseCollector,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
independent pink noise verb.wav,NoiseCollector,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
independent pink noise.wav,NoiseCollector,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Pink Noise 25 Sec.wav,MATRIXXX_,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Pink Noise 20 Sec.wav,MATRIXXX_,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Pink Noise 15 Sec.wav,MATRIXXX_,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Pink Noise 10 Sec.wav,MATRIXXX_,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Pink Noise 35 Sec.wav,MATRIXXX_,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Pink Noise 30 Sec.wav,MATRIXXX_,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
"Pink Noise 300 Sec, Half Size.wav",MATRIXXX_,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Pink Noise 300 Sec.wav,MATRIXXX_,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Pink Noise 45 Sec.wav,MATRIXXX_,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Pink Noise 40 Sec.wav,MATRIXXX_,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Pink Noise 55 Sec.wav,MATRIXXX_,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Pink Noise 50 Sec.wav,MATRIXXX_,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Pink Noise 05 Sec.wav,MATRIXXX_,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Pink Noise 60 Sec.wav,MATRIXXX_,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
High Pink Noise.wav,RutgerMuller,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Pink Noise 10 seconds,MarcosPurziani,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
NOISE-PINK-10VU.wav,mutantra,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
pinkNoise.wav,KarlFaktor,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
PINK NOISE-5.1-SURROUND,mutantra,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
air tone pink noise with subtle movement (very low waterfall).flac,kyles,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
whitenoisewind.wav,johnnypanic,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
white noise with some low frequencies,tsidilin,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
WHITE_NOISE-10s.wav,newagesoup,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
"White Noise, Low Colour, A.wav",InspectorJ,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
White Noise 10m 30s.wav,vrlmrtnz,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
White Noise.wav,deleted_user_5959249,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
white noise.wav,THE_bizniss,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
ind white noise flange.wav,NoiseCollector,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
ind white noise flange2.wav,NoiseCollector,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
ind white noise flange3.wav,NoiseCollector,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
ind white noise parking garage.wav,NoiseCollector,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
ind white noise robotic echo.wav,NoiseCollector,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
ind white noise zigzag.wav,NoiseCollector,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Noise,Juandamb,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
White Noise 50 Sec.wav,MATRIXXX_,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
White Noise 05 Sec.wav,MATRIXXX_,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
White Noise 10 Sec.wav,MATRIXXX_,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
white noise.wav,florianreichelt,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
White Noise,bjimenez,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
"Radio, Noise, Long-Wave, 01-01 LOOP.wav",InspectorJ,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Gothic Ambient Noise 1 Stereo C3,Vanyamba,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
White Noise -6dBFS 10 seconds (Uniform),MarcosPurziani,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
White Noise 0dBFS 10 seconds (Gaussian),MarcosPurziani,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Noise Mix,MarcosPurziani,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Soft Static Noise,deadrobotmusic,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
NOISE-WHITE-10VU.wav,mutantra,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
NOISE-WHITE-0dBFS.wav,mutantra,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
whiteNoise.wav,KarlFaktor,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
white noise,ImATaco,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
baby3.wav,Erdie,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
baby4.wav,Erdie,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
baby5.wav,Erdie,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
baby6.wav,Erdie,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
baby7.wav,Erdie,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
baby8.wav,Erdie,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
011 Safety announcement.flac,tim.kahn,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
babyshouting.wav,monotraum,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Child Crying In Yard,simonjsounds,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
lugnie_charlotte_2016_2017_AliensAndBaby.wav,iut_Paris8,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Lena.flac,Erdie,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
toddler cry 1 0803xx.wav,BoilingSand,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
toddler cry 2 0803xx.wav,BoilingSand,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
babyweinen-roh.wav,grauxonen,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Lena-cry01.flac,Erdie,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Lena-cry05.flac,Erdie,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Lena-cry06.flac,Erdie,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Lena-cry07.flac,Erdie,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Lena-laughes09.flac,Erdie,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Lena-makes-noise04.flac,Erdie,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Infant crying gently.wav,Alex_hears_things,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Crying weeping - realistic sad sobbing,Duisterwho,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Crying daddy I love you - vocal,Duisterwho,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Crying I love you - weeping vocal acting,Duisterwho,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Child Laughing (wav file),OBXJohn,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Kids Voices with Natural Reverb,Cornwallis89,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
stan_marv_playing01.flac,wjoojoo,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Baby Laugh.wav,Stevious42,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Baby laughs.wav,iccleste,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
boys_in_bath01.flac,wjoojoo,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
babyLaugh.wav,Jickle,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Baby Giggles.wav,amccoy711,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
baby laugh.wav,nektaria909,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Baby Boy Laughing,ATCraiger,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
2-4 baby laugh.wav,viktorullri,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
baby_laugh1.wav,reinsamba,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
baby_laugh2.wav,reinsamba,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
baby_laugh3.wav,reinsamba,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Baby Giggling,KikeVilaplana,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
baby laughing around 6 months old,andreaskg,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Baby Laugh and Babbel.wav,Precipice_6,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
baby-laughing01.flac,Erdie,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Baby Toddler Laugh Giggle,MLaudio,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
BabyHappy.wav,JiggleSticks,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Toddler laughing (2 Years old),datari,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
"Crowd in a mexican village, hubbub, voices talking in spanish, random draw lot, and baby crying",felix.blume,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Audience laughing,Soundeffects4You,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Evil Laugh 3.wav,Nanakisan,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
marvie_laughing1.flac,wjoojoo,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
laughing man 4.wav,erikschenkel,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
laughing man 5.wav,erikschenkel,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Todler Laughing.wav,Stevious42,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
laugh002.ogg,insanity54,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Laughing Robot/Monster,dinodilopho,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Lachen 4 + 1wbl.wav,schroedel,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Lachen 3.wav,schroedel,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Lachen 2.wav,schroedel,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Lachen 1.wav,schroedel,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Lachen 5.wav,schroedel,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Lachen 4.wav,schroedel,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Lachen 4 - lang.wav,schroedel,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Witch's Laugh.wav,NikoMyth,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
laugh1.wav,GlennM,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Woman Laughing,sagetyrtle,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
laughs,wrc4all,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Kids laugh.wav,Ben Keaton,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
G51-06-Leon Errol Laugh.wav,craigsmith,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Child_laughing.wav,Teumova,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Gremlin laugh,Breviceps,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Male Laughter 01 24bit 48Khz.WAV,arbernaut,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Evil Laugh,Fabrizio84,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Free_Laughing_Samples_002.wav,jalastram,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Female Evil Laugh 2.wav,XfiXy8,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Female Evil Laugh 1.wav,XfiXy8,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
R21-13-Children Laugh.wav,craigsmith,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
KOOKY MAN LAUGH.wav,metrostock99,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
evil laugh,jvmyka@gmail.com,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
OLD MEN LAUGHING VERY HIGH,OZZYBABY,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Woman Laughing (Field Recording) (AIFF),phoenelai,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
woman_laughs.wav,C-V,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Child's laugh 3 - medyk3D.wav,medyk3D,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Child's laugh 2 - medyk3D.wav,medyk3D,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Child's laugh 1 - medyk3D.wav,medyk3D,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
far away laugh,KodyTron,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Laughing 003.wav,frenkfurth,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Laughing 002.wav,frenkfurth,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Laughing 001.wav,frenkfurth,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Laughing 005.wav,frenkfurth,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Me Laughing,theoctopus559,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
evil laugh,riippumattog,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
crowd_laugh.wav,sagetyrtle,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
gelach-pijn-groep-zacht.aif,thanvannispen,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Suspiro.wav,Trancox,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
6.Girl_sigh.wav,miguelab1998,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Sad male sigh :(,pfranzen,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
"sad sigh and happy ""sigh""",pauliperez1999,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
